2027;"1EVIF";"SCM";"COPR";"B3.08MF";5;7;;
2027;"1EVIF";"SCM";"COPR";"B3.08MF";5;8;;
2027;"1EVIF";"SCM";"COPR";"B3.08MF";5;9;;
2027;"1EVIF";"SCM";"COPR";"B3.08MF";5;10;;
2027;"1EVIF";"DRS";"COPR";"B1.15HW";5;5;;
2027;"1EVIF";"DRS";"COPR";"B1.15HW";5;6;;
2027;"1EVIF";"DRS";"COPR";"B1.15HW";5;7;;
2027;"1EVIF";"DRS";"COPR";"B1.15HW";5;8;;
2027;"1EVIF";"DRS";"COPR";"B1.15HW";5;9;;
2027;"1EVIF";"DRS";"COPR";"B1.15HW";5;10;;
2053;"3AFITN";"AMA";"NWT_4A";"B2.10HW";4;9;;
2053;"3AFITN";"AMA";"NWT_4A";"B2.10HW";4;10;;
2057;"2AHWIT";"GRB";"WPT_3";"DE.22L";2;1;;
2057;"2AHWIT";"GRB";"WPT_3";"DE.22L";2;2;;
2057;"2AHWIT";"GRB";"WPT_3";"DE.22L";2;3;;
2057;"2AHWIT";"KOE";"WPT_3";"DE.09L";2;1;;
2057;"2AHWIT";"KOE";"WPT_3";"DE.09L";2;2;;
2057;"2AHWIT";"KOE";"WPT_3";"DE.09L";2;3;;
2057;"2AHWIT";"STM";"WPT_3";"DE.20L";2;1;;
2057;"2AHWIT";"STM";"WPT_3";"DE.20L";2;2;;
2057;"2AHWIT";"STM";"WPT_3";"DE.20L";2;3;;
4423;"3BHWIT";"SED";"LA1";"DE.20L";5;1;;
4423;"3BHWIT";"SED";"LA1";"DE.20L";5;2;;
4423;"3BHWIT";"SED";"LA1";"DE.20L";5;3;;
4423;"3BHWIT";"WAA";"LA1";"DE.09L";5;1;;
4423;"3BHWIT";"WAA";"LA1";"DE.09L";5;2;;
4423;"3BHWIT";"WAA";"LA1";"DE.09L";5;3;;
4423;"3BHWIT";"SPN";"LA1";"DE.22L";5;1;;
4423;"3BHWIT";"SPN";"LA1";"DE.22L";5;2;;
4423;"3BHWIT";"SPN";"LA1";"DE.22L";5;3;;
2059;"3BHWIT";"WAB";"LA1";"DE.20L";5;1;;
2059;"3BHWIT";"WAB";"LA1";"DE.20L";5;2;;
2059;"3BHWIT";"WAB";"LA1";"DE.20L";5;3;;
2059;"3BHWIT";"WAA";"LA1";"DE.09L";5;1;;
2059;"3BHWIT";"WAA";"LA1";"DE.09L";5;2;;
2059;"3BHWIT";"WAA";"LA1";"DE.09L";5;3;;
2059;"3BHWIT";"SPN";"LA1";"DE.22L";5;1;;
2059;"3BHWIT";"SPN";"LA1";"DE.22L";5;2;;
2059;"3BHWIT";"SPN";"LA1";"DE.22L";5;3;;
4421;"3AHWIT";"GRB";"LA1";"DE.22L";5;4;;
4421;"3AHWIT";"GRB";"LA1";"DE.22L";5;5;;
4421;"3AHWIT";"GRB";"LA1";"DE.22L";5;6;;
4421;"3AHWIT";"SED";"LA1";"DE.09L";5;4;;
4421;"3AHWIT";"SED";"LA1";"DE.09L";5;5;;
4421;"3AHWIT";"SED";"LA1";"DE.09L";5;6;;
4421;"3AHWIT";"ZLA";"LA1";"DE.20L";5;4;;
4421;"3AHWIT";"ZLA";"LA1";"DE.20L";5;5;;
4421;"3AHWIT";"ZLA";"LA1";"DE.20L";5;6;;
2060;"3AHWIT";"GRB";"LA1";"DE.22L";5;4;;
2060;"3AHWIT";"GRB";"LA1";"DE.22L";5;5;;
2060;"3AHWIT";"GRB";"LA1";"DE.22L";5;6;;
2060;"3AHWIT";"SED";"LA1";"DE.09L";5;4;;
2060;"3AHWIT";"SED";"LA1";"DE.09L";5;5;;
2060;"3AHWIT";"SED";"LA1";"DE.09L";5;6;;
2060;"3AHWIT";"WAB";"LA1";"DE.20L";5;4;;
2060;"3AHWIT";"WAB";"LA1";"DE.20L";5;5;;
2060;"3AHWIT";"WAB";"LA1";"DE.20L";5;6;;
2061;"2AFITN";"LAD";"E1";"B5.07";1;2;;
2061;"2AFITN";"LAD";"E1";"B5.07";2;1;;
2062;"1AHWIT";"ZLA";"MET1x";"A1.05";1;3;;
2062;"1AHWIT";"ZLA";"MET1x";"A1.05";4;6;;
2062;"1AHWIT";"ZLA";"MET1x";"A1.05";4;7;;
2062;"1AHWIT";"MAH";"MET1y";"A1.05";1;3;;
2062;"1AHWIT";"MAH";"MET1y";"A1.05";4;6;;
2062;"1AHWIT";"MAH";"MET1y";"A1.05";4;7;;
2040;"1DVIF";"FEM";"COPR";"B2.10HW";2;5;;
2040;"1DVIF";"FEM";"COPR";"B2.10HW";2;6;;
2040;"1DVIF";"FEM";"COPR";"B2.10HW";2;7;;
2040;"1DVIF";"FEM";"COPR";"B2.10HW";2;8;;
2040;"1DVIF";"FEM";"COPR";"B2.10HW";2;9;;
2040;"1DVIF";"FEM";"COPR";"B2.10HW";2;10;;
2040;"1DVIF";"EDJ";"COPR";"B2.11HW";2;5;;
2040;"1DVIF";"EDJ";"COPR";"B2.11HW";2;6;;
2040;"1DVIF";"EDJ";"COPR";"B2.11HW";2;7;;
2040;"1DVIF";"EDJ";"COPR";"B2.11HW";2;8;;
2040;"1DVIF";"EDJ";"COPR";"B2.11HW";2;9;;
2040;"1DVIF";"EDJ";"COPR";"B2.11HW";2;10;;
2040;"1DVIF";"DRS";"COPR";"B4.12MF";2;5;;
2040;"1DVIF";"DRS";"COPR";"B4.12MF";2;6;;
2040;"1DVIF";"DRS";"COPR";"B4.12MF";2;7;;
2040;"1DVIF";"DRS";"COPR";"B4.12MF";2;8;;
2040;"1DVIF";"DRS";"COPR";"B4.12MF";2;9;;
2040;"1DVIF";"DRS";"COPR";"B4.12MF";2;10;;
2063;"1AHWIT";"SEM";"E1y";"A2.13";1;2;;
2063;"1AHWIT";"SEM";"E1y";"B1.08ab";3;3;;
2064;"3AHIF";"PC";"AM";"C4.11";1;3;;
2064;"3AHIF";"PC";"AM";"C4.11";3;3;;
2064;"3AHIF";"PC";"AM";"C4.11";4;1;;
2065;"1CHIF";"RT";"DBI2y";"B4.17MF";1;7;;
2065;"1CHIF";"RT";"DBI2y";"B4.17MF";1;8;;
2065;"1CHIF";"DRS";"DBI2x";"B4.16MF";1;7;;
2065;"1CHIF";"DRS";"DBI2x";"B4.16MF";1;8;;
2072;"2BHBGM";"KAM";"RISL";"C2.09";3;10;;
2074;"4BHBGM";"AF";"RISL";"B5.12";1;1;;
2075;"1BFITM";"SEM";"E1x";"B5.11";1;7;;
2075;"1BFITM";"SEM";"E1x";"C2.08";4;2;;
2076;"1BFITM";"FOE";"E1y";"C3.06";2;2;;
2076;"1BFITM";"FOE";"E1y";"B5.07";4;3;;
2082;"3CHIF";"LC";"POS1";"C5.06";5;1;;
2082;"3CHIF";"LC";"POS1";"C5.06";5;2;;
2082;"3CHIF";"TT";"POS1";"C5.06";5;1;;
2082;"3CHIF";"TT";"POS1";"C5.06";5;2;;
2086;"2BHBGM";"SEM";"E1x";"B5.11";3;1;;
2086;"2BHBGM";"SEM";"E1x";"C2.09";4;5;;
2104;"5ACMNG";"DYP";"MGGD";"A3.13";1;11;;
2104;"5ACMNG";"DYP";"MGGD";"A3.13";1;12;;
2104;"5ACMNG";"EIA";"MGGD";"A3.13";1;11;;
2104;"5ACMNG";"EIA";"MGGD";"A3.13";1;12;;
2105;"5ACMNG";"SCV";"MGGD";"A3.13";4;11;;
2105;"5ACMNG";"SCV";"MGGD";"A3.13";4;12;;
2105;"5ACMNG";"SCV";"MGGD";"A3.13";4;13;;
2105;"5ACMNG";"JIM";"MGGD";"A3.13";4;11;;
2105;"5ACMNG";"JIM";"MGGD";"A3.13";4;12;;
2105;"5ACMNG";"JIM";"MGGD";"A3.13";4;13;;
2107;"5ACMNG";"LJK";"MTGI";"A3.13";1;13;;
2107;"5ACMNG";"LJK";"MTGI";"A3.13";1;14;;
2107;"5ACMNG";"LJK";"MTGI";"A3.13";1;15;;
2107;"5ACMNG";"LJK";"MTGI";"A3.13";1;16;;
2107;"5ACMNG";"SUT";"MTGI";"A3.13";1;13;;
2107;"5ACMNG";"SUT";"MTGI";"A3.13";1;14;;
2107;"5ACMNG";"SUT";"MTGI";"A3.13";1;15;;
2107;"5ACMNG";"SUT";"MTGI";"A3.13";1;16;;
2108;"5ACMNG";"SJ";"MTKG";"A3.13";2;13;;
2108;"5ACMNG";"SJ";"MTKG";"A3.13";2;14;;
2109;"5ACMNG";"HAV";"MPGD";"A3.13";3;13;;
2109;"5ACMNG";"HAV";"MPGD";"A3.13";3;14;;
2109;"5ACMNG";"HAV";"MPGD";"A3.13";3;15;;
2109;"5ACMNG";"HAV";"MPGD";"A3.13";3;16;;
2109;"5ACMNG";"SCV";"MPGD";"A3.13";3;13;;
2109;"5ACMNG";"SCV";"MPGD";"A3.13";3;14;;
2109;"5ACMNG";"SCV";"MPGD";"A3.13";3;15;;
2109;"5ACMNG";"SCV";"MPGD";"A3.13";3;16;;
2111;"5ACMNG";"GRL";"MWI2";"A3.13";4;14;;
2111;"5ACMNG";"GRL";"MWI2";"A3.13";4;15;;
2113;"5ACMNA";"NOA";"MGAN";"A3.19";3;13;;
2113;"5ACMNA";"NOA";"MGAN";"A3.19";3;14;;
2113;"5ACMNA";"LOY";"MGAN";"A3.19";3;13;;
2113;"5ACMNA";"LOY";"MGAN";"A3.19";3;14;;
2114;"7ACMNA";"WEM";"MPAN";"A3.14";4;11;;
2114;"7ACMNA";"WEM";"MPAN";"A3.14";4;12;;
2114;"7ACMNA";"WEM";"MPAN";"A3.14";4;13;;
2114;"7ACMNA";"FER";"MPAN";"B2.07aL";4;11;;
2114;"7ACMNA";"FER";"MPAN";"B2.07aL";4;12;;
2114;"7ACMNA";"FER";"MPAN";"B2.07aL";4;13;;
2115;"7ACMNA";"BIN";"MPAN";"A3.14";1;13;;
2115;"7ACMNA";"BIN";"MPAN";"A3.14";1;14;;
2115;"7ACMNA";"TRM";"MPAN";"B2.07aL";1;13;;
2115;"7ACMNA";"TRM";"MPAN";"B2.07aL";1;14;;
2116;"7ACMNA";"WEM";"MGAN";"A3.14";1;15;;
2116;"7ACMNA";"WEM";"MGAN";"A3.14";1;16;;
2116;"7ACMNA";"HOR";"MGAN";"A3.12";1;15;;
2116;"7ACMNA";"HOR";"MGAN";"A3.12";1;16;;
2117;"7ACMNA";"HIL";"MTAI";"A3.14";4;14;;
2117;"7ACMNA";"HIL";"MTAI";"A3.14";4;15;;
2117;"7ACMNA";"HIL";"MTAI";"A3.14";4;16;;
2117;"7ACMNA";"SCR";"MTAI";"A3.14";4;14;;
2117;"7ACMNA";"SCR";"MTAI";"A3.14";4;15;;
2117;"7ACMNA";"SCR";"MTAI";"A3.14";4;16;;
2118;"7ACMNA";"NOA";"MGAN";"A3.14";3;15;;
2118;"7ACMNA";"NOA";"MGAN";"A3.14";3;16;;
2118;"7ACMNA";"LOY";"MGAN";"A3.14";3;15;;
2118;"7ACMNA";"LOY";"MGAN";"A3.14";3;16;;
2119;"7ACMNA";"SCJ";"MPJ";"A2.04";2;11;;
2119;"7ACMNA";"SCJ";"MPJ";"A2.04";2;12;;
2119;"7ACMNA";"JAD";"MPJ";"A2.06";2;11;;
2119;"7ACMNA";"JAD";"MPJ";"A2.06";2;12;;
2120;"7ACMNA";"HOS";"KOM1";"A3.14";3;13;;
2120;"7ACMNA";"HOS";"KOM1";"A3.14";3;14;;
2121;"7ACMNA";"SJ";"MTKG";"A3.14";3;11;;
2121;"7ACMNA";"SJ";"MTKG";"A3.14";3;12;;
2122;"7ACMNA";"ERS";"MPJ";"A3.14";1;11;;
2122;"7ACMNA";"ERS";"MPJ";"A3.14";1;12;;
2122;"7ACMNA";"TRM";"MPJ";"A2.14";1;11;;
2122;"7ACMNA";"TRM";"MPJ";"A2.14";1;12;;
2123;"1AHWII";"SOG";"SWP1x";"B3.06MF";3;3;;
2123;"1AHWII";"SOG";"SWP1x";"B3.06MF";3;4;;
2124;"1AHWII";"PUW";"NWES";"A1.06";3;8;;
2124;"1AHWII";"PUW";"NWES";"A1.06";4;8;;
4418;"1AHWII";"SPN";"MT";"B3.10MF";5;9;;
4418;"1AHWII";"SPN";"MT";"B3.10MF";5;10;;
2126;"1AHWII";"WAB";"MTx";"B3.07MF";3;9;;
2126;"1AHWII";"WAB";"MTx";"B3.07MF";3;10;;
2128;"1AHWII";"WEN";"WEPT";"BH.11W";5;1;;
2128;"1AHWII";"WEN";"WEPT";"BH.11W";5;2;;
2128;"1AHWII";"WEN";"WEPT";"BH.11W";5;3;;
2128;"1AHWII";"WEN";"WEPT";"BH.11W";5;4;;
2128;"1AHWII";"WEN";"WEPT";"BH.11W";5;5;;
2128;"1AHWII";"STM";"WEPT";"DE.21L";5;1;;
2128;"1AHWII";"STM";"WEPT";"DE.21L";5;2;;
2128;"1AHWII";"STM";"WEPT";"DE.21L";5;3;;
2128;"1AHWII";"STM";"WEPT";"DE.21L";5;4;;
2128;"1AHWII";"STM";"WEPT";"DE.21L";5;5;;
2128;"1AHWII";"MAJ";"WEPT";"B1.14W";5;1;;
2128;"1AHWII";"MAJ";"WEPT";"B1.14W";5;2;;
2128;"1AHWII";"MAJ";"WEPT";"B1.14W";5;3;;
2128;"1AHWII";"MAJ";"WEPT";"B1.14W";5;4;;
2128;"1AHWII";"MAJ";"WEPT";"B1.14W";5;5;;
2128;"1AHWII";"SPO";"WEPT";"B2.10HW";5;1;;
2128;"1AHWII";"SPO";"WEPT";"B2.10HW";5;2;;
2128;"1AHWII";"SPO";"WEPT";"B2.10HW";5;3;;
2128;"1AHWII";"SPO";"WEPT";"B2.10HW";5;4;;
2128;"1AHWII";"SPO";"WEPT";"B2.10HW";5;5;;
2131;"1AHWII";"WAB";"MTy";"B4.14MF";5;9;;
2131;"1AHWII";"WAB";"MTy";"B4.14MF";5;10;;
4397;"1CHIF";"FOE";"Dy";"C5.07";2;6;;
4397;"1CHIF";"FOE";"Dy";"C5.07";2;7;;
4397;"1CHIF";"FOE";"Dy";"C4.14";4;5;;
2130;"1CHIF";"SIL";"Dy";"C5.07";2;6;;
2130;"1CHIF";"SIL";"Dy";"C5.07";2;7;;
2132;"4ACMNG";"EDJ";"MTGI";"A3.04";4;11;;
2132;"4ACMNG";"EDJ";"MTGI";"A3.04";4;12;;
2132;"4ACMNG";"EDJ";"MTGI";"A3.04";4;13;;
2132;"4ACMNG";"EDJ";"MTGI";"A3.04";4;14;;
2132;"4ACMNG";"SUT";"MTGI";"A3.04";4;11;;
2132;"4ACMNG";"SUT";"MTGI";"A3.04";4;12;;
2132;"4ACMNG";"SUT";"MTGI";"A3.04";4;13;;
2132;"4ACMNG";"SUT";"MTGI";"A3.04";4;14;;
2135;"4ACMNG";"ERS";"MGGD";"A3.05";1;13;;
2135;"4ACMNG";"ERS";"MGGD";"A3.05";1;14;;
2135;"4ACMNG";"ERS";"MGGD";"A3.05";1;15;;
2135;"4ACMNG";"DYP";"MGGD";"A3.05";1;13;;
2135;"4ACMNG";"DYP";"MGGD";"A3.05";1;14;;
2135;"4ACMNG";"DYP";"MGGD";"A3.05";1;15;;
2133;"4ACMNG";"LUP";"MPGD";"A3.05";2;12;;
2133;"4ACMNG";"LUP";"MPGD";"A3.05";2;13;;
2133;"4ACMNG";"LUP";"MPGD";"A3.05";2;14;;
2133;"4ACMNG";"LUP";"MPGD";"A3.05";2;15;;
2133;"4ACMNG";"KSR";"MPGD";"A3.05";2;12;;
2133;"4ACMNG";"KSR";"MPGD";"A3.05";2;13;;
2133;"4ACMNG";"KSR";"MPGD";"A3.05";2;14;;
2133;"4ACMNG";"KSR";"MPGD";"A3.05";2;15;;
2136;"4ACMNG";"SCV";"MTGI";"A3.04";4;15;;
2136;"4ACMNG";"SCV";"MTGI";"A3.04";4;16;;
2136;"4ACMNG";"EDJ";"MTGI";"A3.04";4;15;;
2136;"4ACMNG";"EDJ";"MTGI";"A3.04";4;16;;
2134;"4ACMNG";"HIL";"MGGD";"A3.05";3;11;;
2134;"4ACMNG";"HIL";"MGGD";"A3.05";3;12;;
2134;"4ACMNG";"HIL";"MGGD";"A3.05";3;13;;
2134;"4ACMNG";"HIL";"MGGD";"A3.05";3;14;;
2134;"4ACMNG";"SCR";"MGGD";"A3.05";3;11;;
2134;"4ACMNG";"SCR";"MGGD";"A3.05";3;12;;
2134;"4ACMNG";"SCR";"MGGD";"A3.05";3;13;;
2134;"4ACMNG";"SCR";"MGGD";"A3.05";3;14;;
2137;"4AHMNG";"LES";"D";"A3.13";1;9;;
2137;"4AHMNG";"LES";"D";"A3.04";5;8;;
2140;"6ACMNG";"SCV";"MGGD";"A3.13";4;11;;
2140;"6ACMNG";"SCV";"MGGD";"A3.13";4;12;;
2140;"6ACMNG";"SCV";"MGGD";"A3.13";4;13;;
2140;"6ACMNG";"JIM";"MGGD";"A3.13";4;11;;
2140;"6ACMNG";"JIM";"MGGD";"A3.13";4;12;;
2140;"6ACMNG";"JIM";"MGGD";"A3.13";4;13;;
2141;"6ACMNG";"DYP";"MGGD";"A3.13";1;11;;
2141;"6ACMNG";"DYP";"MGGD";"A3.13";1;12;;
2141;"6ACMNG";"EIA";"MGGD";"A3.13";1;11;;
2141;"6ACMNG";"EIA";"MGGD";"A3.13";1;12;;
2142;"6ACMNG";"HAV";"MPGD";"A3.13";3;13;;
2142;"6ACMNG";"HAV";"MPGD";"A3.13";3;14;;
2142;"6ACMNG";"HAV";"MPGD";"A3.13";3;15;;
2142;"6ACMNG";"HAV";"MPGD";"A3.13";3;16;;
2142;"6ACMNG";"SCV";"MPGD";"A3.13";3;13;;
2142;"6ACMNG";"SCV";"MPGD";"A3.13";3;14;;
2142;"6ACMNG";"SCV";"MPGD";"A3.13";3;15;;
2142;"6ACMNG";"SCV";"MPGD";"A3.13";3;16;;
2143;"6ACMNG";"LJK";"MTGI";"A3.13";1;13;;
2143;"6ACMNG";"LJK";"MTGI";"A3.13";1;14;;
2143;"6ACMNG";"LJK";"MTGI";"A3.13";1;15;;
2143;"6ACMNG";"LJK";"MTGI";"A3.13";1;16;;
2143;"6ACMNG";"SUT";"MTGI";"A3.13";1;13;;
2143;"6ACMNG";"SUT";"MTGI";"A3.13";1;14;;
2143;"6ACMNG";"SUT";"MTGI";"A3.13";1;15;;
2143;"6ACMNG";"SUT";"MTGI";"A3.13";1;16;;
2145;"6ACMNG";"SJ";"MTKG";"A3.13";2;13;;
2145;"6ACMNG";"SJ";"MTKG";"A3.13";2;14;;
2146;"6ACMNG";"GRL";"MWI2";"A3.13";4;14;;
2146;"6ACMNG";"GRL";"MWI2";"A3.13";4;15;;
2147;"6ACMNA";"SCJ";"MGAN";"A3.19";2;13;;
2147;"6ACMNA";"SCJ";"MGAN";"A3.19";2;14;;
2147;"6ACMNA";"SCJ";"MGAN";"A3.19";2;15;;
2147;"6ACMNA";"STS";"MGAN";"A3.19";2;13;;
2147;"6ACMNA";"STS";"MGAN";"A3.19";2;14;;
2147;"6ACMNA";"STS";"MGAN";"A3.19";2;15;;
2148;"6ACMNA";"NOA";"MGAN";"A3.19";3;13;;
2148;"6ACMNA";"NOA";"MGAN";"A3.19";3;14;;
2148;"6ACMNA";"LOY";"MGAN";"A3.19";3;13;;
2148;"6ACMNA";"LOY";"MGAN";"A3.19";3;14;;
2149;"6ACMNA";"BIN";"MPAN";"A3.19";1;15;;
2149;"6ACMNA";"BIN";"MPAN";"A3.19";1;16;;
2149;"6ACMNA";"TRM";"MPAN";"A3.19";1;15;;
2149;"6ACMNA";"TRM";"MPAN";"A3.19";1;16;;
2150;"6ACMNA";"JAD";"MPAN";"A3.19";4;15;;
2150;"6ACMNA";"JAD";"MPAN";"A3.19";4;16;;
2150;"6ACMNA";"JIM";"MPAN";"A3.19";4;15;;
2150;"6ACMNA";"JIM";"MPAN";"A3.19";4;16;;
2154;"4ACMNA";"PRW";"MGAN";"A3.12";2;13;;
2154;"4ACMNA";"PRW";"MGAN";"A3.12";2;14;;
2154;"4ACMNA";"PRW";"MGAN";"A3.12";2;15;;
2154;"4ACMNA";"PRW";"MGAN";"A3.12";2;16;;
2154;"4ACMNA";"LAM";"MGAN";"A3.12";2;13;;
2154;"4ACMNA";"LAM";"MGAN";"A3.12";2;14;;
2154;"4ACMNA";"LAM";"MGAN";"A3.12";2;15;;
2154;"4ACMNA";"LAM";"MGAN";"A3.12";2;16;;
2152;"6ACMNA";"DYP";"MTAI";"A3.19";4;13;;
2152;"6ACMNA";"DYP";"MTAI";"A3.19";4;14;;
2152;"6ACMNA";"EIA";"MTAI";"A3.19";4;13;;
2152;"6ACMNA";"EIA";"MTAI";"A3.19";4;14;;
4361;"5BHBGM";"BV";"BESP";"CU.28";1;8;;
4361;"5BHBGM";"BV";"BESP";"CU.28";1;9;;
4361;"5BHBGM";"MUE";"BESP";"CU.28";1;8;;
4361;"5BHBGM";"MUE";"BESP";"CU.28";1;9;;
4030;"5BHBGM";"LEE";"BESP";"CU.28";1;8;;
4030;"5BHBGM";"LEE";"BESP";"CU.28";1;9;;
4030;"5BHBGM";"MUE";"BESP";"CU.28";1;8;;
4030;"5BHBGM";"MUE";"BESP";"CU.28";1;9;;
2155;"4ACMNA";"KNT";"MGAN";"A3.12";4;13;;
2155;"4ACMNA";"KNT";"MGAN";"A3.12";4;14;;
2155;"4ACMNA";"KNT";"MGAN";"A3.12";4;15;;
2155;"4ACMNA";"TRM";"MGAN";"A3.12";4;13;;
2155;"4ACMNA";"TRM";"MGAN";"A3.12";4;14;;
2155;"4ACMNA";"TRM";"MGAN";"A3.12";4;15;;
2153;"6ACMNA";"ERS";"MTKG";"A3.19";3;15;;
2153;"6ACMNA";"ERS";"MTKG";"A3.19";3;16;;
2156;"6ACMNA";"GRL";"WIR3";"A3.19";2;11;;
2156;"6ACMNA";"GRL";"WIR3";"A3.19";2;12;;
2156;"6ACMNG";"GRL";"WIR3";"A3.19";2;11;;
2156;"6ACMNG";"GRL";"WIR3";"A3.19";2;12;;
2157;"4ACMNA";"BIN";"MPAN";"A3.12";3;11;;
2157;"4ACMNA";"BIN";"MPAN";"A3.12";3;12;;
2157;"4ACMNA";"BIN";"MPAN";"A3.12";3;13;;
2157;"4ACMNA";"BIN";"MPAN";"A3.12";3;14;;
2157;"4ACMNA";"FER";"MPAN";"B2.07aL";3;11;;
2157;"4ACMNA";"FER";"MPAN";"B2.07aL";3;12;;
2157;"4ACMNA";"FER";"MPAN";"B2.07aL";3;13;;
2157;"4ACMNA";"FER";"MPAN";"B2.07aL";3;14;;
2158;"6ACMNA";"GRL";"WIRE";"A3.19";2;11;;
2158;"6ACMNA";"GRL";"WIRE";"A3.19";2;12;;
2158;"6ACMNG";"GRL";"WIRE";"A3.19";2;11;;
2158;"6ACMNG";"GRL";"WIRE";"A3.19";2;12;;
2161;"8ACMNA";"WEM";"MGAN";"A3.14";1;15;;
2161;"8ACMNA";"WEM";"MGAN";"A3.14";1;16;;
2161;"8ACMNA";"JAD";"MGAN";"A3.12";1;15;;
2161;"8ACMNA";"JAD";"MGAN";"A3.12";1;16;;
2162;"8ACMNA";"HIL";"MTAI";"A3.14";4;14;;
2162;"8ACMNA";"HIL";"MTAI";"A3.14";4;15;;
2162;"8ACMNA";"HIL";"MTAI";"A3.14";4;16;;
2162;"8ACMNA";"SCR";"MTAI";"A3.14";4;14;;
2162;"8ACMNA";"SCR";"MTAI";"A3.14";4;15;;
2162;"8ACMNA";"SCR";"MTAI";"A3.14";4;16;;
2159;"4ACMNA";"HIL";"MTAI";"A3.12";3;15;;
2159;"4ACMNA";"HIL";"MTAI";"A3.12";3;16;;
2159;"4ACMNA";"SCR";"MTAI";"A3.12";3;15;;
2159;"4ACMNA";"SCR";"MTAI";"A3.12";3;16;;
2163;"8ACMNA";"WEM";"MPAN";"A3.14";4;11;;
2163;"8ACMNA";"WEM";"MPAN";"A3.14";4;12;;
2163;"8ACMNA";"WEM";"MPAN";"A3.14";4;13;;
2163;"8ACMNA";"FER";"MPAN";"B2.07aL";4;11;;
2163;"8ACMNA";"FER";"MPAN";"B2.07aL";4;12;;
2163;"8ACMNA";"FER";"MPAN";"B2.07aL";4;13;;
2164;"8ACMNA";"BIN";"MPAN";"A3.14";1;13;;
2164;"8ACMNA";"BIN";"MPAN";"A3.14";1;14;;
2164;"8ACMNA";"TRM";"MPAN";"B2.07aL";1;13;;
2164;"8ACMNA";"TRM";"MPAN";"B2.07aL";1;14;;
2165;"2BFITM";"NAI";"GGP";"C2.11";1;3;;
2166;"8ACMNA";"NOA";"MGAN";"A3.14";3;15;;
2166;"8ACMNA";"NOA";"MGAN";"A3.14";3;16;;
2166;"8ACMNA";"LOY";"MGAN";"A3.14";3;15;;
2166;"8ACMNA";"LOY";"MGAN";"A3.14";3;16;;
2167;"2BFITM";"HL";"BETP_2";"C2.11";1;4;;
2167;"2BFITM";"HL";"BETP_2";"C2.11";4;3;;
2168;"8ACMNA";"SCJ";"MPJ";"A2.04";2;11;;
2168;"8ACMNA";"SCJ";"MPJ";"A2.04";2;12;;
2168;"8ACMNA";"JAD";"MPJ";"A2.06";2;11;;
2168;"8ACMNA";"JAD";"MPJ";"A2.06";2;12;;
2169;"2BFITM";"AT";"DUK";"C2.11";2;2;;
2169;"2BFITM";"AT";"DUK";"C2.11";2;3;;
2169;"2BFITM";"AT";"DUK";"C2.11";5;7;;
2151;"6ACMNA";"HOR";"MTAI";"A2.13";1;11;;
2151;"6ACMNA";"HOR";"MTAI";"A2.13";1;12;;
2151;"6ACMNA";"DOB";"MTAI";"A3.19";1;11;;
2151;"6ACMNA";"DOB";"MTAI";"A3.19";1;12;;
2170;"2BFITM";"BIG";"UNF";"C2.09";1;6;;
2170;"2BFITM";"BIG";"UNF";"C2.09";1;7;;
2171;"8ACMNA";"HOS";"KOM1";"A3.14";3;13;;
2171;"8ACMNA";"HOS";"KOM1";"A3.14";3;14;;
2172;"2BFITM";"DM";"SYT";"C2.11";3;3;;
2173;"8ACMNA";"SJ";"MTKG";"A3.14";3;11;;
2173;"8ACMNA";"SJ";"MTKG";"A3.14";3;12;;
2174;"8ACMNA";"ERS";"MPJ";"A3.14";1;11;;
2174;"8ACMNA";"ERS";"MPJ";"A3.14";1;12;;
2174;"8ACMNA";"TRM";"MPJ";"A2.14";1;11;;
2174;"8ACMNA";"TRM";"MPJ";"A2.14";1;12;;
2177;"2BFITM";"ZOE";"MEDT";"C2.11";1;1;;
2178;"2BFITM";"IR";"INSI_1";"C2.11";4;4;;
2160;"4ACMNA";"HAM";"MTAI";"A3.12";2;11;;
2160;"4ACMNA";"HAM";"MTAI";"A3.12";2;12;;
2160;"4ACMNA";"STU";"MTAI";"B2.07aL";2;11;;
2160;"4ACMNA";"STU";"MTAI";"B2.07aL";2;12;;
2176;"2BFITM";"AMA";"NWT1";"C2.14";4;7;;
2180;"2BFITM";"DM";"SYTx";"B1.07HW";4;5;;
2180;"2BFITM";"DM";"SYTx";"B1.07HW";4;6;;
2180;"2BFITM";"JB";"SYTy";"B2.09HW";4;5;;
2180;"2BFITM";"JB";"SYTy";"B2.09HW";4;6;;
2181;"2BFITM";"HOM";"AM";"C2.11";4;1;;
2181;"2BFITM";"HOM";"AM";"C2.11";5;6;;
2182;"2BFITM";"JB";"SYTCP_4A";"B2.09HW";2;7;;
2182;"2BFITM";"JB";"SYTCP_4A";"B2.09HW";2;8;;
2182;"2BFITM";"PRR";"SYTCP_4A";"B1.07HW";2;7;;
2182;"2BFITM";"PRR";"SYTCP_4A";"B1.07HW";2;8;;
2182;"2BFITM";"MRS";"SYTCP_4A";"B4.14MF";2;7;;
2182;"2BFITM";"MRS";"SYTCP_4A";"B4.14MF";2;8;;
2183;"2BFITM";"HL";"BETP_2x";"C2.11";1;5;;
2183;"2BFITM";"MC";"BETP_2y";"C2.11";1;5;;
